Date,HMFSI
1924-01-01,-1.8928166324872318
1924-02-01,-1.6092512610080383
1924-03-01,-1.4367461214744033
1924-04-01,-1.2737337432601168
1924-05-01,-1.230724721667836
1924-06-01,-1.1810781240862844
1924-07-01,-1.2029772718500358
1924-08-01,-1.18627576853309
1924-09-01,-1.1817223180458698
1924-10-01,-1.1885221395670722
1924-11-01,-1.2114636748334893
1924-12-01,-1.2680568369718037
1925-01-01,-1.4215578697127813
1925-02-01,-1.3848480224426334
1925-03-01,-1.4627434999493556
1925-04-01,-1.4539515845005717
1925-05-01,-1.4710171778988554
1925-06-01,-1.4807607642848366
1925-07-01,-1.470301744365516
1925-08-01,-1.555466794119979
1925-09-01,-1.5113834380580382
1925-10-01,-1.4750654235574736
1925-11-01,-1.4848354518593385
1925-12-01,-1.3673144877852996
1926-01-01,-1.3956917402264544
1926-02-01,-1.2169189466606667
1926-03-01,-1.006450179003082
1926-04-01,-1.060974525880536
1926-05-01,-0.8998785395837094
1926-06-01,-0.7746318000388207
1926-07-01,-0.6028844701142491
1926-08-01,-0.5598499443564124
1926-09-01,-0.5983221306061234
1926-10-01,-0.6543013753711728
1926-11-01,-0.7891004211319453
1926-12-01,-0.9340061080245597
1927-01-01,-1.0493002670976368
1927-02-01,-0.4799882366223608
1927-03-01,-0.3042171373977057
1927-04-01,-0.19739798216462273
1927-05-01,-0.18355466589188268
1927-06-01,-0.19826081904769108
1927-07-01,-0.07506967065928322
1927-08-01,-0.10255177294479283
1927-09-01,-0.1570153961642909
1927-10-01,-0.24176525528123
1927-11-01,-0.3076027784051342
1927-12-01,-0.5085072826472467
1928-01-01,-1.1841184245528884
1928-02-01,-0.6597403952577743
1928-03-01,-0.5644954692871861
1928-04-01,-0.4792276341047088
1928-05-01,-0.4264701889031601
1928-06-01,-0.3538421162786604
1928-07-01,-0.6190169825325391
1928-08-01,-0.6861600812929578
1928-09-01,-0.6849796641515339
1928-10-01,-0.6679013725589444
1928-11-01,-0.8209313099350822
1928-12-01,-0.9156617480638386
1929-01-01,-1.3630058413780182
1929-02-01,-0.5935320501575082
1929-03-01,-0.1931370924531496
1929-04-01,0.07824305342676194
1929-05-01,0.2064264227343707
1929-06-01,0.19538380464607674
1929-07-01,0.2135970263739942
1929-08-01,0.1910567823510982
1929-09-01,0.12322504679412205
1929-10-01,-0.0737239641836052
1929-11-01,-0.2680639737513719
1929-12-01,-0.58139564479778
1930-01-01,-1.427652373623366
1930-02-01,-0.7841570837371512
1930-03-01,-0.5809534332047999
1930-04-01,-0.5384832348841619
1930-05-01,-0.36636468966213787
1930-06-01,-0.2427742919256778
1930-07-01,-0.13947878154433985
1930-08-01,-0.12664496363322983
1930-09-01,-0.16479410404227052
1930-10-01,-0.21418174458147413
1930-11-01,-0.3169272159137226
1930-12-01,-0.3142588154613997
1931-01-01,-0.8280849515766747
1931-02-01,-0.3140084047794795
1931-03-01,-0.170228367901003
1931-04-01,-0.10121798728928456
1931-05-01,0.004956134524536094
1931-06-01,0.07309113363814604
1931-07-01,-0.002865250569967912
1931-08-01,-0.058303999967916666
1931-09-01,-0.14936747508881282
1931-10-01,-0.2431789532545393
1931-11-01,-0.31246363728621007
1931-12-01,-0.6636121785027259
1932-01-01,-0.9999077743945539
1932-02-01,0.1222911346365911
1932-03-01,0.48369922349875827
1932-04-01,0.6897819692968232
1932-05-01,0.8230597247485741
1932-06-01,0.8167996527279605
1932-07-01,0.8124031452413828
1932-08-01,0.7545316553495808
1932-09-01,0.6387186377970148
1932-10-01,0.4604008800719778
1932-11-01,0.14101979380827978
1932-12-01,-0.25331271572313513
1933-01-01,-1.4849891276119394
1933-02-01,-1.1848136343592903
1933-03-01,-1.0908047074225842
1933-04-01,-1.0285656894121544
1933-05-01,-1.088395079483625
1933-06-01,-1.0383111448802416
1933-07-01,-0.7500696658451956
1933-08-01,-0.8265159176825624
1933-09-01,-0.8866488885673838
1933-10-01,-0.9645133575459289
1933-11-01,-1.0633428096515336
1933-12-01,-1.2036608144448733
1934-01-01,-1.651227012861477
1934-02-01,-1.6811916156773954
1934-03-01,-1.6652702597979767
1934-04-01,-1.5631145898168006
1934-05-01,-1.4782414185610888
1934-06-01,-1.4069961012873462
1934-07-01,-1.6064008769537108
1934-08-01,-1.5531818289128676
1934-09-01,-1.4707247736399518
1934-10-01,-1.3350514266182287
1934-11-01,-1.3403641548114298
1934-12-01,-1.2673642463279127
1935-01-01,-1.46140854847605
1935-02-01,-1.118597111824693
1935-03-01,-0.9701358698900655
1935-04-01,-0.9094941727057013
1935-05-01,-0.8280889254731102
1935-06-01,-0.6251345939205541
1935-07-01,-0.5973526535570929
1935-08-01,-0.5895036802572317
1935-09-01,-0.5902025746279084
1935-10-01,-0.721924142259075
1935-11-01,-0.8156477903583628
1935-12-01,-1.0253559945785382
1936-01-01,-1.3416290003807285
1936-02-01,-1.0657601554468614
1936-03-01,-0.8752782294336551
1936-04-01,-0.8325556065989508
1936-05-01,-0.8122246279635837
1936-06-01,-0.9160455216777654
1936-07-01,-0.9268057045398661
1936-08-01,-0.9579340349770538
1936-09-01,-0.9793961240941599
1936-10-01,-1.0149430012926723
1936-11-01,-1.0456776044632772
1936-12-01,-1.1377556435915068
1937-01-01,-1.4369698842560448
1937-02-01,-1.2002098484951123
1937-03-01,-1.2936227224221282
1937-04-01,-1.2896314140792415
1937-05-01,-1.3108253391639328
1937-06-01,-1.224241922354296
1937-07-01,-1.2103149463325742
1937-08-01,-1.1604602844751486
1937-09-01,-1.2170963097234537
1937-10-01,-1.2402595882639043
1937-11-01,-1.1484023565834467
1937-12-01,-1.1125419128353105
1938-01-01,-1.058998242212834
1938-02-01,-0.8487663926424537
1938-03-01,-0.7807257525653649
1938-04-01,-0.7528644939668054
1938-05-01,-0.6474024439279136
1938-06-01,-0.6468614649331975
1938-07-01,-0.6488698635863277
1938-08-01,-0.6683753137515328
1938-09-01,-0.6975699059592757
1938-10-01,-0.6765188096179275
1938-11-01,-0.7765919602128947
1938-12-01,-0.897092153006815
1939-01-01,-1.2642734742698853
1939-02-01,-1.1921309658720722
1939-03-01,-1.1789736907690238
1939-04-01,-1.1200275093662784
1939-05-01,-1.2095979608109577
1939-06-01,-1.2224753496785172
1939-07-01,-1.2395015436995034
1939-08-01,-1.2582294352148722
1939-09-01,-1.087638865927423
1939-10-01,-1.1116346239203636
1939-11-01,-1.1397087125859513
1939-12-01,-1.1759011106290143
1940-01-01,-1.1790913399658969
1940-02-01,-1.1133063449798453
1940-03-01,-1.0467317556803732
1940-04-01,-1.0913043230904151
1940-05-01,-1.0547115535920535
1940-06-01,-1.0679101559094053
1940-07-01,-0.9567794129753688
1940-08-01,-0.9470671486995798
1940-09-01,-1.0524574425552422
1940-10-01,-1.1586144131269125
1940-11-01,-1.1848227827740263
1940-12-01,-1.2514116491384772
1941-01-01,-1.5313232043809448
1941-02-01,-0.2556591277795492
1941-03-01,0.16905581175694434
1941-04-01,0.4237186522054034
1941-05-01,0.5675839293312789
1941-06-01,0.7663042249815292
1941-07-01,0.6942373551128571
1941-08-01,0.6102360962941645
1941-09-01,0.44285227269613536
1941-10-01,0.1934585764638242
1941-11-01,-0.12152055035435752
1941-12-01,-0.49668446262017657
1942-01-01,-1.7811376412345172
1942-02-01,-1.0740978233146754
1942-03-01,-0.8101737826310778
1942-04-01,-0.5971101565397404
1942-05-01,-0.5009010206822336
1942-06-01,-0.27559675481806345
1942-07-01,-0.3333764190703515
1942-08-01,-0.27922099526701777
1942-09-01,-0.17269698387121601
1942-10-01,-0.2530335744739931
1942-11-01,-0.3877522132246736
1942-12-01,-0.6248441226158864
1943-01-01,-1.266152222355804
1943-02-01,-1.1670924077736855
1943-03-01,-1.1204321507384127
1943-04-01,-1.1257753071194976
1943-05-01,-1.083149813192873
1943-06-01,-1.073101179655007
1943-07-01,-0.8953564090172906
1943-08-01,-0.7480007297692939
1943-09-01,-0.8100142643488092
1943-10-01,-0.7565486316738232
1943-11-01,-0.7269559335600746
1943-12-01,-0.7025639668295043
1944-01-01,-0.7283153250702834
1944-02-01,-0.5726175833798371
1944-03-01,-0.568960838046878
1944-04-01,-0.6019199655779272
1944-05-01,-0.6033689274916398
1944-06-01,-0.636388542294842
1944-07-01,-0.7779241790535506
1944-08-01,-0.9184495140814443
1944-09-01,-0.9295495204625435
1944-10-01,-0.9781312218220851
1944-11-01,-1.0411898052765756
1944-12-01,-1.153316289511819
1945-01-01,-1.354644994443636
1945-02-01,-1.2606003648296642
1945-03-01,-1.2388094084170092
1945-04-01,-1.2080083754018502
1945-05-01,-1.2355538657258451
1945-06-01,-1.2050606644727495
1945-07-01,-1.17659999130809
1945-08-01,-1.1870479379547303
1945-09-01,-1.2051292042365134
1945-10-01,-1.225646260861884
1945-11-01,-1.2526767689406202
1945-12-01,-1.2917129727219476
1946-01-01,-1.4013160731005716
1946-02-01,-0.9386572678583375
1946-03-01,-0.824569348196353
1946-04-01,-0.7749263615675659
1946-05-01,-0.7092960629025786
1946-06-01,-0.6707464971936986
1946-07-01,-0.14448649645053815
1946-08-01,-0.27111428406964655
1946-09-01,-0.3655344123166872
1946-10-01,-0.5424633993867448
1946-11-01,-0.7736874569246882
1946-12-01,-0.8950567501045954
1947-01-01,-1.2177409647351152
1947-02-01,-1.050573151108737
1947-03-01,-0.9836600180769771
1947-04-01,-0.8071123642413942
1947-05-01,-0.6533303642800681
1947-06-01,-0.522092661597863
1947-07-01,-0.7197839362679888
1947-08-01,-0.6844540837550452
1947-09-01,-0.6971971929572446
1947-10-01,-0.548519114082592
1947-11-01,-0.5281506888854892
1947-12-01,-0.5915048031198405
1948-01-01,-0.8877286516658682
1948-02-01,-0.1999265629656856
1948-03-01,0.1590893551225335
1948-04-01,0.17846695313518152
1948-05-01,0.21283965292063198
1948-06-01,0.23612185059537805
1948-07-01,0.23003544446679877
1948-08-01,0.2731120993972372
1948-09-01,0.29395657640892786
1948-10-01,0.2570410707485265
1948-11-01,0.280984742927688
1948-12-01,0.17787177254290604
1949-01-01,-0.2815620785852577
1949-02-01,-0.11765126592013501
1949-03-01,-0.14490430778926708
1949-04-01,-0.18210503803382766
1949-05-01,-0.14213305365051995
1949-06-01,-0.1838406743320857
1949-07-01,-0.1619509638681486
1949-08-01,-0.21381019087079306
1949-09-01,-0.2863112211758749
1949-10-01,-0.30079765403703085
1949-11-01,-0.484827057751868
1949-12-01,-0.534421635877746
1950-01-01,-0.7942428138320253
1950-02-01,-0.5462834431195589
1950-03-01,-0.4536703775948399
1950-04-01,-0.38426256671429054
1950-05-01,-0.4206042235871367
1950-06-01,-0.42136275718444
1950-07-01,-0.5641946427497028
1950-08-01,-0.6034523191857186
1950-09-01,-0.6456514967392657
1950-10-01,-0.893936393492398
1950-11-01,-0.9777657808381738
1950-12-01,-1.3308760200914078
1951-01-01,-1.847516283499361
1951-02-01,-1.713153323968796
1951-03-01,-1.6043994147271197
1951-04-01,-1.5254312755992612
1951-05-01,-1.4566981247355448
1951-06-01,-1.3389390802484815
1951-07-01,-1.1910055207771657
1951-08-01,-1.0788694270496568
